SiteUnit,Species,MeanCov,Constancy,nPlots
MS  dk   /101,PLEUSCH,36.2352941176471,100,17
SBS mc 2 /01,ARNICOR,2.19646017699115,74.3362831858407,113
MS  dm 2 /101,RUBUPAR,0.116,12,75
ESSFwv   /05,RHYTLOR,1.21875,31.25,16
MS  dm 1 /113,VERAVIR,0.6875,25,8
ICH xw  a/101,ROSAGYM,1.175,100,4
ESSFdkw  /101,PELTAPH,1.28886363636364,38.6363636363636,44
ESSFmv 2 /01,RHODALB,30.3302,96,50
SBS wk 2 /01,RUBUPED,3.51515151515152,57.5757575757576,33
ESSFdk 1 /104,MENZFER,34.8076923076923,92.3076923076923,13
PP  xh 2 /110.2,TARAOFF,0.361538461538462,61.5384615384615,13
IDF dh   /103,AMELALN,2.75,75,4
ICH xw  a/102,FESTOCC,2.275,75,4
ESSFwcw  /110,MITELLA,1.75,33.3333333333333,12
ESSFmm 3 /101,RIBELAC,0.932352941176471,61.7647058823529,34
ESSFmv 2 /01,PLEUSCH,31.518,92,50
ESSFdk 1 /104,SPIRLUC,0.707692307692308,46.1538461538462,13
ESSFwc 2 /07,RHIZMAG,3.95833333333333,12.5,24
SBS mw   /11,VIOLORB,0.025,25,12
ESSFwh 3 /104.1,ORTHSEC,0.716842105263158,78.9473684210526,19
ESSFwc 2 /04,TROLALB,0.0520833333333333,4.16666666666667,48
ICH dk   /06,ARALNUD,3.66666666666667,100,3
ICH mk 3 /01,CHIMUMB,1.68333333333333,83.3333333333333,18
BWBSwk 2 /111,HYLOSPL,25.4545454545455,72.7272727272727,11
ESSFwm 2 /103,BROMVUL,0.05,14.2857142857143,14
ESSFwc 2 /01,PLEUSCH,13.637380952381,78.5714285714286,84
ESSFwv   /09,LONIINV,1.5,60,5
ICH mw 5 /111,BRACHYT,3.27777777777778,77.7777777777778,9
ESSFwh 3 /110,VACCMEM,13.015625,103.125,32
BWBSmw   /111,CALACAN,7.78378378378378,35.1351351351351,37
IDF dk 1 /105,CLADECM,0.8,50,10
ESSFwh 3 /111,OPLOHOR,13.275,90,20
ESSFwh 3 /110,BRACHYT,8.0625,81.25,32
ICH mw 2 /111.1,BROMVUL,0.06404,16,25
SBS wk 1 /06,ALNUALN,0.725,14.2857142857143,28
BWBSmw   /104,PINUCON2,21.0967741935484,87.0967741935484,31
MS  dm 2 /103,ARNICOR,1.78333333333333,55.5555555555556,18
ICH wk 2 /04,STRELAN,0.372727272727273,45.4545454545455,11
ESSFmv 2 /01,POLYJUN,0.2462,14,50
IDF dk 1 /103,ARCTUVA,4.41176470588235,52.9411764705882,17
IDF dm 2 /103,PINUPON,3.32762068965517,41.3793103448276,29
SBS mw   /06,CORNSER,0.109090909090909,27.2727272727273,11
ICH mw 5 /104,PICEENG,0.54,13.3333333333333,15
BWBSmk   /111,PYROASA,1.96808510638298,55.3191489361702,47
ESSFmkw  /110,STRELAN,4.0125,87.5,8
ICH wk 1 /110,PICEENG,1.69016949152542,33.8983050847458,59
ESSFwk 2 /03,PLEUSCH,5.3,80,10
SBPSmk   /07,AULAPAL,2.42857142857143,57.1428571428571,7
BWBSmw   /112,PYROASA,0.24,26.6666666666667,15
ICH vc   /03,GYMNDRY,41.6666666666667,100,18
SBPSxc   /01,ANTEUMB,0.118367346938776,20.4081632653061,49
SBS dk   /03,POLYJUN,0.423076923076923,23.0769230769231,13
ESSFvc   /02,POHLIA,0.277777777777778,22.2222222222222,9
SBS dw 1 /07,SPIRLUC,1.01428571428571,57.1428571428571,7
BG  xw 2 /113,HEUCCYL,0.333333333333333,66.6666666666667,3
SBPSmk   /01,CHIMUMB,0.371052631578947,50,38
MS  dw   /110,SENECIO,0.0285714285714286,9.52380952380952,21
SBS dw 3 /04,ACHIMIL,0.12,54.5454545454545,11
ESSFxc 1 /110,LUPIARC,0.78125,43.75,16
BWBSdk   /101,VACCVIT,1.17144329896907,44.3298969072165,97
IDF dk 2 /101,CHIMUMB,1.5380198019802,57.4257425742574,101
MS  dm 2 /101,VIOLORB,0.204,20,75
ESSFwh 1 /103,CHAMANG,0.0392307692307692,15.3846153846154,13
IDF dk 1 /101,PSEUMEN,9.67903225806452,37.0967741935484,62
IDF dm 2 /104,ASTER,0.111111111111111,13.8888888888889,36
ESSFmv 4 /04,MONEUNI,0.266666666666667,50,6
SBS wk 2 /05,ACERGLA,2.425,33.3333333333333,12
SBS dw 1 /09,RIBELAC,1,85.7142857142857,7
ICH mw 5 /111,VACCMEM,1.66666666666667,55.5555555555556,9
ICH wk 3 /01,VACCOVL,0.433333333333333,50,6
SBS dw 2 /01,LILICOL,0.0733333333333333,46.1538461538462,39
ESSFwh 1 /104,HIERALI,0.05,18.75,16
ESSFwc 4 /110,HARPFLO,0.0526315789473684,10.5263157894737,19
IDF xk   /110,ALLICER,0.0909090909090909,36.3636363636364,11
MS  dm 2 /104,SPIRLUC,2.41666666666667,87.5,24
SBPSmk   /07,PICEENE,28.0571428571429,85.7142857142857,7
IDF dm 1 /110,CALARUB,4.1402,100,5
ICH mc 1 /01,PYROCHL,0.472972972972973,35.1351351351351,37
ESSFwc 3 /01,DICRSCO,0.408,16,25
SBS dw 3 /05,DICRPOL,2.93333333333333,91.6666666666667,12
MS  dm 2 /111,RUBUPED,3.76071428571429,60.7142857142857,28
SBS wk 1 /01,RIBELAX,0.0325,14.5833333333333,48
ICH mw 3 /07,STREAMP,0.923076923076923,61.5384615384615,13
IDF dk 3 /01,ACHIMIL,0.0462972972972973,59.4594594594595,37
ICH mw 4 /114,MENZFER,1.2,60,5
SBS dw 2 /06,AMELALN,0.936842105263158,84.2105263157895,19
ICH vk 2 /06,SCAPPAU,2.5,50,4
ESSFdc 2 /101,POLYJUN,0.1725,15,40
IDF xh 1 /110,CALARUB,4.48928571428572,82.1428571428571,28
SBS wk 1 /06,SPIRLUC,1.12142857142857,64.2857142857143,28
ESSFwc 4 /103,VACCMEM,21.1212121212121,100,33
SBS wk 2 /03,VIBUEDU,1.58421052631579,78.9473684210526,19
ESSFwc 4 /110,RHYTROB,2.43157894736842,57.8947368421053,19
SBS mc 2 /02,PICEENE,2.46666666666667,53.3333333333333,15
MS  dm 1 /110,BRACLEI,2.04166666666667,33.3333333333333,12
ESSFwc 2 /01,VIOLORB,0.398809523809524,28.5714285714286,84
ESSFwv   /01,ABIELAS,51.88004,100,25
IDF mw 2 /03,AMELALN,2,64.2857142857143,14
SBPSmk   /01,CALARUB,31.9868421052632,97.3684210526316,38
ESSFwv   /01,PICEGLA,0.44,16,25
BG  xh 1 /102,PHACLIN,0.464285714285714,85.7142857142857,14
IDF dk 2 /101,EURHPUL,0.0594059405940594,2.97029702970297,101
BWBSmk   /104,EQUIARV,0.392523364485981,19.6261682242991,107
ESSFwc 4 /111,MITENUD,1.18636363636364,27.2727272727273,22
MS  xk 2 /105,VULPCAN,0.176470588235294,17.6470588235294,17
IDF xh 1 /103,SYNTRUR,0.5,41.6666666666667,12
ESSFmv 4 /02,CORNCAN,6.66666666666667,66.6666666666667,3
ICH wk 1 /101,OPLOHOR,1.11791044776119,56.7164179104478,67
ICH mw 3 /08,LONIINV,0.3945,33.3333333333333,18
ICH wk 1 /101,LUZUPAR,0.0305970149253731,5.97014925373134,67
ESSFmk   /04,VERAVIR,2.91666666666667,66.6666666666667,6
IDF xh 1 /105,PSEUSPI,10.7238095238095,90.4761904761905,21
SBS mc 2 /01,PYROASA,0.450442477876106,46.9026548672566,113
ESSFwh 1 /111,BARBLYC,1.33333333333333,50,6
ICH dk   /07,FRAGVIR,0.55,100,2
IDF dk 1 /104,PSEUMEN,9.625,50,24
ICH wk 1 /102,PARMSUL,0.666666666666667,33.3333333333333,6
SBS mh   /01,LINNBOR,8.05384615384615,76.9230769230769,13
ESSFwvw  /101,LUETPEC,4.93,50,10
IDF dk 1 /101,ROSAGYM,0.306451612903226,6.45161290322581,62
ICH mk 4 /112,ABIELAS,2.5,33.3333333333333,6
ESSFmc   /10,RHYTSQU,1.5,50,4
ESSFmv 2 /03,RUBUPED,4.8,70,10
MS  dm 1 /103,PSEUMEN1,17.8846153846154,76.9230769230769,13
ICH dm   /110,ACTARUB,0.177777777777778,22.2222222222222,9
MS  dm 1 /110,STRELAN,1.25,25,12
BWBSdk   /101,CAREX,0.148659793814433,11.340206185567,97
ESSFwv   /01,SENETRI,0.04,8,25
ESSFwmw  /101,BRACHYT,1.5484,68,25
ESSFwk 2 /01,RIBEGLA,0.0888888888888889,11.1111111111111,27
IDF xh 1 /110,BRACHYT,2.47857142857143,42.8571428571429,28
ICH mw 3 /06,MAIASTE,0.0461538461538462,11.5384615384615,26
ESSFmv 4 /01,EQUISCI,0.21875,31.25,32
ICH mw 4 /112,TIARTRI2,10.7619047619048,100,21
BWBSmw   /110,CALACAN,0.7625,25,8
BWBSmk   /104,PICEGLA,5.13551401869159,46.7289719626168,107
ICH wk 1 /104,GOODOBL,0.613333333333333,80,45
ESSFwh 1 /104,TSUGHET,21.55,87.5,16
ESSFmv 2 /01,VERAVIR,0.4722,42,50
IDF xx 2 /110,PINUPON,1.16666666666667,33.3333333333333,6
ICH mk 2 /06,MENZFER,1.83333333333333,66.6666666666667,6
SBS wk 2 /04,DRYOEXP,0.1375,25,8
ESSFxc 2 /102,CLADECM,3.4,40,5
SBS mk 1 /05,SPIRLUC,2.08333333333333,100,6
ESSFxc 2 /110,GOODOBL,0.228965517241379,27.5862068965517,29
ESSFxc 1 /111,PLEUSCH,0.375,16.6666666666667,12
ESSFwc 2 /06,VACCMEM,5.96153846153846,92.3076923076923,13
ICH vk 1 /111,EQUIARV,34,80,5
MS  dk   /110,CORNCAN,8.85294117647059,100,34
BWBSmw   /101,FRAGVIR,0.48936170212766,42.5531914893617,47
BWBSdk   /104,RHODGRO,12.2477611940299,88.0597014925373,67
ICH dm   /101,THUJPLI,9.65,90,10
ESSFmv 4 /01,PYROASA,0.189375,37.5,32
ESSFwm 4 /110,TIARTRI2,7.8,90,10
IDF dk 1 /105,PSEUMEN1,7.97,40,10
IDF xh 2 /103,CALARUB,2.45238095238095,33.3333333333333,21
ICH wc   /05,BRACHYL,3.275,75,12
SBS mc 2 /01,ABIELAS,24.5080619469027,95.5752212389381,113
ESSFwc 2 /07,GYMNDRY,13.3125,87.5,24
ICH dk   /06,RHYTTRI,3.33333333333333,100,3
SBS wk 2 /01,GALITRF,0.136969696969697,60.6060606060606,33
BWBSmk   /101,VIBUEDU,2.97282608695652,72.8260869565217,92
IDF dk 2 /110,ROSAACI,1.67647058823529,58.8235294117647,34
IDF xh 2 /110,DICRANU,1.29545454545455,27.2727272727273,22
ICH mw 2 /111.1,CORNSER,0.304,24,25
ICH vk 1 /104,RHYTLOR,1.70833333333333,16.6666666666667,24
MS  dm 2 /104,ARCTUVA,1.51666666666667,45.8333333333333,24
BWBSdk   /110,PICEGLA,22.08,93.3333333333333,15
ESSFmc   /07,ORTHSEC,0.96,80,5
PP  xh 2 /111,ARNICOR,0.214285714285714,42.8571428571429,7
IDF xw   /01,CLADGRA,0.121428571428571,64.2857142857143,14
IDF dk 4 /01,CALARUB,26.8227272727273,86.3636363636364,22
ESSFwh 1 /104,ABIELAS,15.3125,100,16
SBS mk 2 /03,MAIARAC,0.790909090909091,100,11
ESSFxv 2 /01,STELLON,0.015,10,20
IDF dm 1 /101,PICEENG,1.2,25,20
IDF xx 2 /110,JUNISCO,0.25,33.3333333333333,6
SBS dk   /03,JUNICOM,0.886923076923077,46.1538461538462,13
IDF xh 1 /101,LARIOCC,0.475,6.25,80
SBS mh   /07,BRACHYT,1.925,87.5,8
IDF xk   /102,BOECHOLB,0.22,50,10
IDF xh 1 /110,TETRPEL,0.0535714285714286,10.7142857142857,28
IDF dk 4 /05,ASTRMIS,0.68,100,5
IDF dm 2 /101,ALECSAR,0.0425531914893617,4.25531914893617,47
IDF xh 1 /101,CALARUB,33.4625,98.75,80
ICH mk 2 /05,SORBSCO,0.273076923076923,19.2307692307692,26
ICH mc 2 /01,LINNBOR,0.948366013071895,45.0980392156863,153
ESSFwk 1 /01,RHIZNUD,5.3551724137931,62.0689655172414,29
ICH wk 1 /101,CLINUNI,5.36567164179105,94.0298507462687,67
ESSFxc 1 /101,PELTLEU,0.173333333333333,26.6666666666667,15
SBS wk 3 /06,BRACHYL,0.0428571428571429,42.8571428571429,7
ESSFxc 2 /112,LUZUPAR,0.1,28.5714285714286,7
ESSFwh 1 /101,PICEENG,7.64857142857143,80,35
IDF dk 2 /101,CALYBUL,0.0356435643564357,7.92079207920792,101
IDF dm 1 /102,FRAGVIR,0.3125,50,8
ESSFdc 2 /111,VALESIT,19.7310344827586,100,29
ICH mw 3 /05,ALECSAR,0.703703703703704,29.6296296296296,27
ESSFmv 3 /01,PICEENG,2.04888636363636,25,44
SBPSxc   /06,GALIBOR,0.114285714285714,42.8571428571429,7
BWBSmk   /111,MAIACAN,0.174468085106383,14.8936170212766,47
SBPSmk   /01,PSEUMEN,3.78947368421053,60.5263157894737,38
ICH mk 2 /05,STRELAN,0.969230769230769,50,26
IDF dm 2 /101,PLEUSCH,17.4042553191489,76.5957446808511,47
ESSFmv 4 /03,RHODALB,21.5833333333333,100,6
ICH mw 3 /06,ARALNUD,2.81538461538462,76.9230769230769,26
BWBSmk   /101,LEYMINN,0.808695652173913,22.8260869565217,92
ESSFwcw  /101,ARNILAT,9.8974358974359,92.3076923076923,39
ESSFdcw  /103,RHODALB,12.2777777777778,77.7777777777778,9
ESSFmw 1 /110,VIOLORB,0.7,54.5454545454545,11
BWBSdk   /Wb09,CALACAN,0.29047619047619,28.5714285714286,21
SBS dw 2 /11,CAREDIS,12.9,80,5
MS  dm 1 /112,TRILOVA,0.45,60,10
SBS dw 3 /04,PROSHOO,0.0909090909090909,18.1818181818182,11
SBS mk 1 /07,MAIASTE,1.01,30,10
ICH xw   /111,TAXUBRE,1.05,40,10
ICH wk 1 /103,LONIUTA,0.505555555555556,66.6666666666667,18
IDF dk 3 /01,POPUTRE,0.891621621621622,45.945945945946,37
ESSFwm 2 /110,VIOLGLA,0.527777777777778,22.2222222222222,18
ICH mc 2 /01,THUJPLI,12.9590196078431,73.8562091503268,153
SBS mw   /11,VACCMYL,1.75,33.3333333333333,12
BWBSmw   /111,MONEUNI,0.264864864864865,29.7297297297297,37
SBS dw 2 /01,CLINUNI,1.28205128205128,46.1538461538462,39
ICH wk 1 /104,GYMNDRY,0.735777777777778,60,45
MS  dk   /110,RUBUPUB,2.18529411764706,55.8823529411765,34
MS  xk 1 /101,PELTLEU,0.0666666666666667,13.3333333333333,30
SBS vk   /01,URTIDIO,0.0565217391304348,17.3913043478261,46
SBPSmk   /01,LILICOL,0.268421052631579,71.0526315789474,38
SBS dw 3 /05,ORTHSEC,0.0833333333333333,50,12
SBS dw 1 /04,LYCOANN,0.183333333333333,33.3333333333333,6
ICH mk 3 /01,SPIRLUC,0.305555555555556,50,18
ESSFwk 1 /05,RIBEGLA,0.13448275862069,37.9310344827586,29
IDF xx 2 /103,KOELMAC,2.86,90,10
IDF xh 1 /104,AMELALN,3.37777777777778,82.2222222222222,45
BWBSmk   /101,SALIGLA,0.103260869565217,3.26086956521739,92
SBPSdc   /03,PINUCON2,19.6272727272727,100,11
MS  dk   /111,VIBUEDU,0.170588235294118,29.4117647058824,17
BWBSdk   /101,BRACHYT,0.136082474226804,11.340206185567,97
SBS vk   /07,RUBUPED,0.3,40,5
SBS wk 2 /03,MERTPAN,0.757894736842105,42.1052631578947,19
IDF xh 1 /110,ARNICOR,1.16428571428571,53.5714285714286,28
SBS dw 1 /03,OSMOBER,0.0333333333333333,33.3333333333333,6
ESSFdkw  /101,ABIELAS,22.4090909090909,100,44
MS  xk 2 /101,PICEENE,4.1037037037037,70.3703703703704,27
SBS mm   /06,PELTIGE,0.777777777777778,44.4444444444444,9
ICH mk 2 /01,PAXIMYR,8.31108108108108,89.1891891891892,37
ICH xw  a/103,ELYMGLA,0.146363636363636,36.3636363636364,11
IDF dk 2 /104,ALLICER,0.185365853658537,12.1951219512195,41
BWBSdk   /102,VACCMEM,1.38888888888889,22.2222222222222,27
ICH mw 2 /101,PSEUMEN,3.91304347826087,47.8260869565218,23
SBS mc 2 /01,STRELAN,0.35858407079646,15.0442477876106,113
SBS dk   /06,ORYZASP,0.568181818181818,27.2727272727273,22
ICH mc 1 /01,RUBUPED,2.93243243243243,64.8648648648649,37
PP  xh 1 /101,PHLOLON,0.0636363636363636,9.09090909090909,33
ICH vk 1 /101,RHIZNUD,3.95121951219512,56.0975609756098,41
ESSFwc 2 /06,PECTBRE,1.53846153846154,38.4615384615385,13
IDF mw 2 /01,ORTHSEC,0.703125,62.5,32
ICH mw 5 /104,SORBSCO,0.0873333333333333,26.6666666666667,15
SBS wk 3 /02,DICRPOL,0.54,60,5
BWBSmk   /104,POPUTRE,0.914018691588785,26.1682242990654,107
MS  dw   /110,OSMOBER,0.552380952380952,52.3809523809524,21
ICH mc 1 /01,VIBUEDU,0.243243243243243,24.3243243243243,37
ESSFmv 4 /01,PLEUSCH,38.290625,100,32
SBS mh   /01,CORYCOR,13.0538461538462,92.3076923076923,13
MS  xv   /01,BETUGLA,0.0985294117647059,10.2941176470588,68
ESSFdk 2 /111,DICRFUS,1.76842105263158,21.0526315789474,19
SBS mk 2 /05,RIBELAC,2.25833333333333,100,12
ESSFwh 1 /103,VACCMEM,11.5230769230769,100,13
ESSFmv 2 /04,PETAFRI3,0.55695652173913,30.4347826086957,23
IDF xk   /112,SYNTRUR,0.0463636363636364,18.1818181818182,11
ESSFdk 2 /112,CORNCAN,1.125,37.5,8
ESSFwc 2 /07,TIARTRI2,8.89583333333333,91.6666666666667,24
ICH mw 4 /104.1,PAXIMYR,5,100,12
MS  dv   /01,BRACHYT,4.02222222222222,44.4444444444444,9
ESSFdk 1 /103,PICEENG,1.95,50,10
MS  xk 2 /102,SPIRLUC,0.888888888888889,55.5555555555556,9
ESSFmv 4 /01,VACCMEM,9.41875,93.75,32
MS  dm 2 /101,VACCSCO,7.08133333333333,72,75
ESSFdc 2 /110,BARBLYC,3.41666666666667,41.6666666666667,12
MS  dm 2 /103,ALECSAR,0.444444444444444,33.3333333333333,18
ESSFwc 4 /103,LUZUPAR,0.259181818181818,27.2727272727273,33
MS  dm 2 /101,ARNICOR,1.35466666666667,62.6666666666667,75
SBS wk 1 /08,TIARTRI2,2.7,70,20
MS  xv   /01,PINUCON2,23.9265,98.5294117647059,68
SBS mc 2 /01,GEOCLIV,0.467318584070797,23.8938053097345,113
ESSFwk 2 /03,RUBUPUB,3.1,60,10
ICH mw 3 /08,CORNCAN,3.25005555555556,72.2222222222222,18
ESSFmm 3 /101,CORNCAN,2.09411764705882,35.2941176470588,34
SBPSmk   /01,RHYTTRI,1.03947368421053,50,38
ICH wk 4 /01,PELTAPH,0.205,15,20
IDF dk 4 /09,HYLOSPL,22.5625,87.5,8
IDF xh 2 /110,LILICOL,0.0136363636363636,9.09090909090909,22
ICH mk 4 /101,LARIOCC,5.4375,50,16
SBS mk 1 /09,ARNICOR,0.0222222222222222,22.2222222222222,9
SBS mk 2 /04,SHEPCAN,2.92857142857143,71.4285714285714,7
MS  dk   /103,JUNICOM,13.75,95.4545454545454,22
SBS dw 2 /10,PETAFRI3,2.025,100,4
IDF dk 1 /101,AMELALN,0.233870967741935,17.741935483871,62
BWBSdk   /Ws15,RUBUCHA,2.66666666666667,66.6666666666667,3
ESSFwk 1 /01,VACCMEM,5.72758620689655,100,29
ESSFwh 2 /112,SALIDRU,0.614285714285714,28.5714285714286,7
SBS mc 2 /07,DRYOEXP,0.9375,37.5,16
IDF dk 2 /105,VACCSCO,19.14,93.3333333333333,15
IDF xh 1 /105,COLLPAR,0.723809523809524,38.0952380952381,21
IDF mw 2 /01,RUBUPAR,3.125,68.75,32
ESSFmcw  /103,NEOTCOR,0.0181818181818182,18.1818181818182,11
MS  xv   /01,LINNBOR,2.62352941176471,85.2941176470588,68
ESSFwh 2 /110,ARNILAT,2.68421052631579,36.8421052631579,19
SBS wk 1 /08,GALIKAM,0.0055,10,20
SBS mc 2 /01,RIBELAC,0.65487610619469,45.1327433628319,113
SBS mc 1 /01,RUBUPED,1.86923076923077,61.5384615384615,26
ICH mk 2 /03,FRAGVES,0.623529411764706,35.2941176470588,17
ICH wk 1 /04,ROSAGYM,0.395348837209302,37.2093023255814,43
ESSFwcw  /101,ALECSAR,0.423076923076923,17.948717948718,39
IDF xx 1 /110,BERBAQU,4.21428571428571,57.1428571428571,7
SBS wk 3 /01,CLINUNI,1.28181818181818,63.6363636363636,11
BWBSmw   /112,ALNUINC,13.9666666666667,60,15
SBS vk   /06,PICEENE,18,100,4
ESSFmkw  /102,ABIEAMA,4.3125,37.5,8
SBS mk 2 /01,ALNUINC,1.47368421052632,15.7894736842105,19
ESSFwm 2 /101,STRESTR,0.645833333333333,29.1666666666667,24
ESSFwc 2 /04,TIARTRI2,4.26041666666667,77.0833333333334,48
ESSFwh 1 /110.1,CLINUNI,2.11111111111111,77.7777777777778,9
BWBSdk   /104,ABIELAS,3.35373134328358,34.3283582089552,67
ICH mw 3 /05,DICRANU,0.648148148148148,22.2222222222222,27
ICH mw 3 /04,PINUCON2,23.1679310344828,86.2068965517241,29
BWBSdk   /102,PELTAPH,2.45222222222222,85.1851851851852,27
IDF dk 5 /101,PROSTRA,0.00237647058823529,3.52941176470588,85
BWBSmw   /101,MITENUD,1.36808510638298,61.7021276595745,47
MS  xk 1 /101,SPIRLUC,0.766666666666667,60,30
PP  xh 1 /101,ARTETRI,0.0909090909090909,9.09090909090909,33
ESSFwh 1 /101,LONIUTA,1.32,62.8571428571429,35
MS  xk 2 /105,ANTERAC,0.711764705882353,41.1764705882353,17
MS  dk   /103,ANTEMIC,0.204545454545455,13.6363636363636,22
ESSFdk 2 /103,CALARUB,6.185,65,20
ESSFdk 2 /103,ACHIMIL,0.235,50,20
BWBSwk 1 /110,RUBUPUB,5,100,6
SBS mc 3 /08,STREAMP,2,37.5,8
ESSFxc 1 /101,RUBUPED,1.96666666666667,46.6666666666667,15
ESSFdc 1 /101,TSUGHET,0.0305555555555556,8.33333333333333,36
ESSFwh 2 /112,TSUGHET,1.42857142857143,42.8571428571429,7
CWH ms 2 /09,RUBUSPE,7.375,62.5,8
SBS mc 1 /06,PELTIGE,0.655555555555556,77.7777777777778,9
ESSFwc 4 /112,VACCMEM,3.41666666666667,100,6
SBS dk   /06,RHYTTRI,2.97727272727273,54.5454545454545,22
SBS wk 3 /04,ORTHSEC,0.28,100,5
ICH wk 2 /07,TIARTRI,4.44444444444444,100,9
IDF xh 1 /103,ACHIMIL,0.3,75,12
SBS wk 1 /05,AMELALN,1.41666666666667,83.3333333333333,12
MS  xk 1 /110,AULAPAL,2.18181818181818,54.5454545454545,11
SBS mc 2 /07,ARNICOR,5.81875,68.75,16
IDF ww   /01,PLEUSCH,1.97368421052632,42.1052631578947,38
ESSFwcw  /101,PINUALB,0.0384615384615385,5.12820512820513,39
ESSFxc 2 /110,RUBUPED,5.93103448275862,58.6206896551724,29
ESSFwc 4 /112,CLADMER,0.166666666666667,33.3333333333333,6
ICH wc   /01,PLAGINS,0.333333333333333,22.2222222222222,9
ESSFwv   /01,DICRANU,3.02,20,25
SBS vk   /01,ORTHSEC,0.162608695652174,26.0869565217391,46
SBS dw 2 /01,PINUCON2,17.9446153846154,97.4358974358974,39
IDF xh 1 /101,RHYTROB,0.09625,11.25,80
BWBSmw   /104,FRAGVIR,0.0709677419354839,16.1290322580645,31
ICH mm   /01,ABIELAS,7.18,60,5
SBS mc 2 /01,SPIRLUC,1.96994690265487,45.1327433628319,113
ICH wk 1 /113,THUJPLI,12.1111111111111,100,9
IDF dm 2 /103,BROMTEC,0.155172413793103,10.3448275862069,29
MS  xk 2 /111,VACCSCO,2.14545454545455,63.6363636363636,11
SBPSxc   /02,CETRARI,0.848148148148148,40.7407407407407,27
ICH vk 1 /101,DICRANU,0.304878048780488,7.31707317073171,41
SBPSxc   /01,ARNICOR,0.212244897959184,40.8163265306122,49
ESSFmv 2 /04,CALAMAG,0.130434782608696,13.0434782608696,23
BG  xh 1 /102,RINODIN,0.142857142857143,28.5714285714286,14
ICH wk 1 /110,CLINUNI,2.44915254237288,76.271186440678,59
IDF mw 2 /01,PELTCAN,0.296875,25,32
IDF dm 2 /101,ARCTUVA,0.974468085106383,53.1914893617021,47
IDF dk 1 /104,ANTEMIC,0.625,33.3333333333333,24
SBPSxc   /01,SALIX,0.0273469387755102,18.3673469387755,49
IDF dk 3 /01,ARNICOR,1.01575675675676,75.6756756756757,37
MS  dm 1 /101,CHAMANG,0.0295294117647059,11.7647058823529,17
SBS mk 1 /09,RIBELAC,1.77777777777778,88.8888888888889,9
SBS mk 1 /03,CLADARB,1.92857142857143,57.1428571428571,7
ICH wk 1 /101,DRYOEXP,3.39402985074627,61.1940298507463,67
IDF xh 2 /110,CALARUB,24.2045454545455,100,22
ESSFwc 3 /02,SORBSIT,0.155555555555556,55.5555555555556,9
SBS mc 2 /01,ALNUALN,4.70796460176991,55.7522123893805,113
BWBSmw   /111,GALEROT,0.0162162162162162,5.40540540540541,37
BWBSwk 2 /101,MITENUD,0.417647058823529,23.5294117647059,17
ESSFxc 2 /101,LUPIARC,0.522222222222222,22.2222222222222,27
ICH vk 1 /101,RUBUPED,2.41463414634146,65.8536585365854,41
BWBSmk   /104,PELTAPH,2.75700934579439,82.2429906542056,107
MS  dk   /103,EURYCON,2.18181818181818,68.1818181818182,22
ICH wk 4 /05,SORBSIT,0.333333333333333,20,15
IDF dk 5 /101,PELTIGE,0.0388235294117647,5.88235294117647,85
ICH xw  a/103,PRUNVIR,0.0909090909090909,18.1818181818182,11
ESSFwcw  /104.2,BRACHYT,0.72,26.6666666666667,30
IDF xh 1 /104,SPIRLUC,2.86222222222222,42.2222222222222,45
ESSFwh 2 /104,BRACHYT,0.482352941176471,29.4117647058824,17
ESSFmh   /112,BRACHYT,6.2,60,5
ESSFmv 3 /01,PYROASA,0.25,36.3636363636364,44
SBS vk   /01,TIARTRI,3.27219565217391,71.7391304347826,46
SBPSmc   /01,PLEUSCH,53.7931034482759,96.551724137931,29
IDF mw 2 /01,SYMPALB,1.34375,50,32
ESSFwv   /01,PELTCAN,0.06,12,25
IDF xh 2 /110,TIMMAUS,0.75,31.8181818181818,22
ICH dk   /01,CLINUNI,1.77272727272727,90.9090909090909,11
IDF xh 1 /101,DICRANU,0.24875,20,80
SBS vk   /04,VACCMEM,11.8941176470588,100,17
SBS dw 1 /01,LONIINV,0.586486486486487,64.8648648648649,37
MS  dw   /110,EQUIARV,5.74333333333333,57.1428571428571,21
SBS mh   /01,HYLOSPL,0.753846153846154,46.1538461538462,13
SBS mw   /01,SALISCO,0.0923076923076923,15.3846153846154,26
SBS vk   /04,MAIARAC,0.155882352941176,47.0588235294118,17
SBS dw 2 /01,ORTHSEC,0.359487179487179,79.4871794871795,39
SBS wk 1 /01,ABIELAS,22.4358333333333,97.9166666666667,48
SBS wk 1 /05,DICRPOL,0.791666666666667,41.6666666666667,12
IDF ww   /01,RHYTTRI,19.0789473684211,78.9473684210526,38
MS  dk   /103,HEUCCYL,0.0545454545454545,13.6363636363636,22
BWBSmw   /101,ARNICOR,0.868085106382979,51.0638297872341,47
BWBSmk   /101,BETUPAP,1.06413043478261,32.6086956521739,92
ESSFwc 2 /07,STRELAN,5.6875,91.6666666666667,24
ICH mk 4 /111,OPLOHOR,9.625,87.5,8
IDF dk 1 /101,CAREX,0.424193548387097,12.9032258064516,62
ICH wc   /08,LYCOANN,3.4375,75,8
PP  xh 2 /110.2,BRACHYT,7.96153846153846,53.8461538461539,13
ICH xw   /104,CLINUNI,0.0888888888888889,16.6666666666667,18
SBS wk 1 /08,ARUNDIO,0.785,50,20
